HOME_PURCHASE_STATUS,DEVICE_TYPE,USER_VISIT_TYPE,YEAR_BUILT,Q2B_DENSITY,RESIDENCE_TYPE,CONSTRUCTION_TYPE,REPLACEMENT_AMOUNT_NUMBER,SQUARE_FOOTAGE,Type,TOTAL_RPA,TOTAL_RPU,TOTAL_REVENUE,UNIQUE_PURCHASE_CLICKS,UNIQUE_BRIDGE_CLICKS,IS_SITE_APPLICANT,IS_SITE_CUSTOMER
Own,Desktop,New,1987,0.46092680467799046,Townhome,Frame,471323.93488117476,3504.9591399243304,link click,427.5765316196179,102.25647532583726,266.2679196313367,3,4,Yes,No
Own,Mobile,Returning,2002,0.41443538659024315,Single Family,Frame,165837.94719006686,1117.2911355572,link click,9.425962881515355,80.98109689538184,183.37626103781056,0,1,Yes,No
Rent,Mobile,New,1983,0.4697855517363396,Condo,Brick,405640.93999351555,3254.5886557519934,link click,65.10723397847407,78.0358989310692,120.22853612386825,2,5,No,Yes
Own,Desktop,Returning,1981,0.5829485147955327,Apartment,Mixed,332322.04201144417,2230.1729828629527,link click,73.30863186036153,126.59286106399145,552.8854766691493,1,6,Yes,Yes
Rent,Desktop,New,1965,0.6365814325286994,Single Family,Masonry,409589.87859614135,2037.1230222637982,link click,202.25385295296857,180.6323517340753,193.87773860332234,1,4,Yes,Yes
Own,Mobile,Returning,2005,0.47944863125406,Single Family,Mixed,370985.36812626367,2022.69517771922,link click,16.223738842734143,56.79679560478297,491.4636758344585,3,2,Yes,No
Own,Mobile,Returning,1949,0.457166505983105,Condo,Frame,274482.30197178666,1801.4999514598949,link click,105.60448542744217,43.941796287482376,517.8113936553012,1,2,No,No
Rent,Mobile,Returning,1983,0.6988675194510058,Condo,Brick,307648.77983191656,2515.7417167486733,link click,97.48879630779857,19.540844168235918,396.2323776380213,3,3,Yes,No
Own,Mobile,Returning,1980,0.7039470931258852,Single Family,Brick,321551.8102956762,1962.0126675021652,link click,187.18557426573494,226.45862898472595,150.40630577269854,2,4,No,No
Rent,Desktop,New,1991,0.10504145354198208,Single Family,Frame,395248.4901276349,2680.364831905399,link click,140.32551006023513,234.19946258670097,297.42195811215987,2,8,Yes,Yes
Own,Mobile,New,1996,0.20584425834819964,Single Family,Frame,456513.12562959344,2651.025910079764,link click,54.198789795630304,106.99675526510863,459.9331909443296,2,3,Yes,Yes
Rent,Mobile,New,2013,0.6558777820223247,Single Family,Frame,272286.52888278937,1185.7422092022289,link click,94.25061059955118,47.20548148237774,486.1203542748306,0,2,No,Yes
Own,Desktop,Returning,1985,0.7638289428794429,Condo,Masonry,272318.32400387974,2203.285334906801,link click,167.43152918345453,233.59881551105792,293.29175666333754,5,1,Yes,Yes
Own,Desktop,New,1959,0.5180277497040003,Single Family,Frame,293066.06905797165,2200.2381500537963,link click,34.855247625458304,458.3406483197879,103.93101906471209,0,2,No,No
Own,Desktop,New,1968,0.8150453392445736,Apartment,Frame,485976.859268951,3291.3116167490107,link click,37.82893744575119,77.31011148897613,1790.8576721842846,5,1,Yes,Yes
Own,Desktop,Returning,1957,0.6188794023848855,Townhome,Brick,273196.5803317389,2167.46997017545,link click,105.10559882561945,53.50493588691601,286.0788648764828,1,0,Yes,No
Rent,Desktop,Returning,1972,0.7368834411896796,Townhome,Frame,381018.6572748563,2726.499287983361,link click,178.18612894339483,87.27589573384233,498.9833575624589,0,0,No,Yes
Rent,Desktop,Returning,1998,0.3955432775322497,Single Family,Brick,204632.61386019792,1421.0927467468355,link click,33.780649906271385,113.8346482614873,292.4049574952434,0,2,Yes,No
Own,Mobile,Returning,1976,0.9508030220171912,Single Family,Frame,163189.9131151315,1448.513271271378,link click,28.673119944420613,197.8841810293531,26.690715589007848,1,1,Yes,No
Other,Mobile,New,1999,0.3007859537107388,Apartment,Masonry,147808.14737835267,1123.4792281580853,link click,16.86205061957373,32.58745294016484,69.72728060008919,1,0,No,No
Own,Desktop,New,1991,0.23557448787328356,Apartment,Masonry,231337.50894636064,1770.1634464938684,link click,30.295061410570685,73.28049069546061,212.6959199167987,3,4,Yes,No
Rent,Mobile,New,1955,0.486542284518092,Apartment,Mixed,344318.42416742165,2204.767161903818,link click,111.17162128262225,52.74949639786842,74.87765580962947,0,2,Yes,No
Rent,Mobile,New,2021,0.6430029910770558,Single Family,Brick,211688.65604905697,1725.9830869642417,link click,57.879244706778714,22.45945567856521,24.461858215428865,1,0,No,Yes
Own,Mobile,New,1978,0.39715361763672813,Apartment,Brick,370764.38769158174,2650.440489661207,link click,248.00474486513681,310.2256420776361,303.8479343496709,0,5,Yes,Yes
Rent,Mobile,Returning,1979,0.545165727256829,Single Family,Frame,372899.3663372928,1898.7559280466942,link click,140.9640331267262,116.14226589094179,81.22485214158542,1,3,Yes,No
Rent,Desktop,Returning,1955,0.4791762245192072,Single Family,Masonry,317928.9082678763,2321.704649637413,link click,179.18998026463797,278.4136461151008,364.1907524454268,2,5,No,No
Own,Desktop,New,1983,0.43073901658994673,Single Family,Frame,178228.02039226735,1303.9558151968968,link click,87.80725262241226,170.15254319819866,192.9611634551012,0,2,No,No
Rent,Mobile,Returning,1982,0.4718240949859678,Single Family,Mixed,486686.26910661464,3260.49021001047,link click,1124.6378341846068,353.2468095338906,113.3222949506101,3,6,Yes,Yes
Own,Mobile,New,1978,0.5722000985047453,Single Family,Brick,305351.87872575846,1881.8541928165037,link click,100.83306149677635,158.54012041683998,86.29179360915707,3,2,No,No
Rent,Mobile,Returning,1991,0.3793877258681768,Townhome,Brick,294079.9893035226,2073.6687652193964,link click,48.342198480780915,493.42915715594495,51.18242988370945,2,3,Yes,No
Own,Desktop,New,1989,0.5248814721260464,Townhome,Frame,345605.4142915769,2652.5110508314738,link click,268.8095663689702,358.5822585382228,69.49056462003735,0,0,Yes,Yes
Rent,Mobile,Returning,1990,0.5101921209643783,Single Family,Frame,335389.13442581927,2643.407953885433,link click,415.64512839808975,96.37496716411209,68.9084017749618,1,2,Yes,Yes
Own,Desktop,New,1951,0.8024686204520034,Single Family,Masonry,437405.51034201303,2745.0891004645873,link click,561.4531131664928,130.76824896580175,581.1309491776981,3,6,Yes,Yes
Own,Desktop,Returning,2020,0.500693046975872,Single Family,Brick,253534.71806454376,2166.8373118234877,link click,26.89870007114675,52.560265296343125,273.34594537480723,2,4,No,Yes
Own,Desktop,Returning,2005,0.6144007713823175,Single Family,Frame,385986.9232643213,2682.413356181678,link click,279.1738162598537,266.5285211511379,909.1361767760859,0,3,Yes,Yes
Own,Mobile,Returning,1949,0.3448712054122367,Townhome,Brick,291130.41955090384,1784.7831888353244,link click,247.69931639648462,140.8184325197666,478.62184916227477,1,5,No,No
Own,Mobile,New,2003,0.3325421741713241,Apartment,Frame,388319.30345069186,2900.9670800254444,link click,56.14917493214039,188.4699638827179,68.61764867975442,1,1,Yes,No
Rent,Desktop,Returning,1973,0.5041202134774632,Townhome,Frame,342021.0176842634,2547.56151420528,link click,191.65193295960873,124.2658161067357,153.9442837790466,4,3,Yes,Yes
Rent,Desktop,New,1966,0.6470473403466295,Single Family,Frame,496104.1832106201,2939.559520669369,link click,506.14903232706024,98.95304122965109,829.9808175760937,2,2,Yes,No
Own,Mobile,Returning,1963,0.1271200158474713,Townhome,Brick,255615.3644601978,1950.0008220816521,link click,49.484474819437075,195.7186725066326,237.15634488264837,0,1,Yes,No
Rent,Mobile,New,1978,0.4218204756199359,Apartment,Masonry,401111.6354231716,2941.2088415662333,link click,54.016405754627314,113.29852790753121,229.02920282869795,0,2,No,No
Own,Mobile,Returning,2012,0.24528024464100867,Townhome,Frame,431241.4722312419,3218.1179544023325,link click,197.8961021069758,129.75142030782504,383.4748850133982,3,2,Yes,No
Own,Mobile,New,1974,0.36719554516063035,Single Family,Mixed,283833.99547648395,1532.814122722999,link click,160.29194170196405,40.20856734869876,1683.3217310872417,0,2,Yes,No
Rent,Desktop,New,1980,0.8193103056065785,Townhome,Brick,247625.86329243053,2017.0802413308934,link click,135.37136561404787,218.8428741976505,529.8622809398906,1,2,No,Yes
Own,Desktop,New,1952,0.475111895109848,Single Family,Frame,329930.19371536863,1773.654823726115,link click,142.6551043538772,484.8810668843269,893.4556227384877,1,2,Yes,Yes
Rent,Desktop,New,1992,0.33458324500954945,Townhome,Frame,388494.8174571906,2467.067058612736,link click,311.45554381131143,107.19933140910308,88.40630669002563,1,4,Yes,No
Rent,Desktop,Returning,1956,0.2991455246661638,Apartment,Mixed,417587.9304773961,2386.000036448209,link click,213.3664919390731,70.71473571313187,154.83585691902798,3,1,No,No
Own,Mobile,Returning,1965,0.5704598519390623,Single Family,Brick,528415.5679128121,3379.87259658756,link click,550.0497929546597,340.3559486711098,2727.902256994049,2,8,Yes,Yes
Rent,Desktop,Returning,2010,0.6022469293393513,Single Family,Mixed,424759.894398432,2257.1070338409086,link click,83.16290517391985,359.3693846929212,138.19505021969945,0,4,No,No
Own,Mobile,Returning,1950,0.40332204964618523,Single Family,Masonry,421138.50702682225,2900.2306988201817,link click,114.01057112568536,45.75210305620539,281.8255936777102,1,4,Yes,Yes
Own,Desktop,Returning,1958,0.5821879605857794,Condo,Mixed,210452.1269803848,1583.9271146658066,link click,214.26373285531608,346.5853011964742,130.6189656913036,1,3,Yes,No
Own,Mobile,New,2022,0.7422587792976466,Condo,Frame,419781.3739736731,3248.077946854996,link click,97.0821769081981,1403.9690270578892,272.6786205634866,2,4,No,Yes
Rent,Desktop,Returning,2013,0.7874400202074423,Single Family,Masonry,269908.9830499713,2058.526327723606,link click,178.16899211449058,77.2506252660067,514.7201171555794,1,3,No,No
Own,Mobile,New,2008,0.560991990061009,Single Family,Brick,329682.5363307063,2585.627982507976,link click,118.12523767293963,365.4144323127492,190.87577831347457,0,1,No,Yes
Own,Mobile,New,1993,0.4866812368693539,Condo,Brick,210887.10469356898,1560.2403807170822,link click,71.68590651542402,61.21521391583059,291.47989971580427,1,1,No,No
Own,Mobile,Returning,2021,0.4435357825518358,Townhome,Masonry,247421.38754343105,2019.1245382219793,link click,34.110609927686646,217.81382562602695,305.9735073090598,0,4,No,No
Own,Mobile,Returning,1973,0.5045653849873039,Apartment,Mixed,332474.04972101783,2158.6357539589358,link click,212.2035192455403,68.04515180627148,314.432483202995,2,5,No,No
Own,Mobile,Returning,2004,0.5207120475262798,Single Family,Frame,316372.08209901734,2393.153410453797,link click,261.8450877585046,723.3194692137538,324.5769300498143,3,5,Yes,No
Own,Mobile,New,1953,0.5356456195833359,Single Family,Frame,299441.04284907976,1907.0029250626396,link click,147.31760316935637,86.03059675890124,255.45397678862506,0,3,No,No
Own,Mobile,Returning,1962,0.4168244417850198,Single Family,Mixed,326799.71686217544,1854.383753759039,link click,172.91921615682946,176.28344888952554,98.05687099816582,2,5,No,No
Own,Mobile,Returning,2003,0.29451970916797665,Single Family,Brick,168301.61757870374,1661.0906532834788,link click,145.4340002401285,33.526392529500626,192.5746878896703,0,3,Yes,Yes
Rent,Desktop,New,1983,0.6429654415495926,Single Family,Brick,303787.249436565,1709.392548343853,link click,79.46725010062485,17.631954673564117,463.4687256991449,1,2,Yes,No
Own,Mobile,New,1991,0.4044776558198509,Single Family,Frame,288856.27853166,1915.0597538536817,link click,24.416232045618216,188.18741993658685,368.3292648568782,2,1,Yes,Yes
Rent,Desktop,Returning,2018,0.6842411275234718,Single Family,Frame,211901.00271795434,1620.804941330613,link click,81.49398263898516,60.04064130714852,361.89154951222315,1,3,No,No
Rent,Mobile,New,2012,0.6918666385081431,Single Family,Masonry,316987.5249871424,2537.424720360456,link click,36.82364698066455,110.28098182148568,295.20944542363236,0,3,No,No
Own,Desktop,New,1971,0.3794968561966814,Condo,Masonry,460911.1437083313,2875.440631137195,link click,544.348404743614,276.777846457723,665.8849570308354,1,5,Yes,Yes
Own,Desktop,Returning,1945,0.5942034285033242,Apartment,Masonry,323945.4150639697,2246.398996270026,link click,131.71280638282175,147.80749621526937,968.0842872084987,1,4,Yes,No
Own,Desktop,New,1966,0.8464418582012039,Single Family,Brick,271837.80592959444,2075.299804659762,link click,73.02663429465281,121.2609401285888,194.9460361251947,0,3,No,No
Own,Desktop,New,2009,0.4356781130408537,Townhome,Frame,368853.929346799,2887.095657687642,link click,77.93752009634775,143.47006139746105,45.94927471762967,0,2,Yes,Yes
Rent,Mobile,Returning,2008,0.5266084442774139,Single Family,Frame,289611.02809245576,2089.914304350499,link click,149.78499624583634,192.03323848604578,268.38018061351437,0,3,Yes,No
Own,Desktop,Returning,1947,0.3313574268439772,Apartment,Mixed,280307.7764302426,2183.987436195556,link click,76.6283869917877,172.09879221795987,74.96388670245867,1,5,No,Yes
Rent,Desktop,New,2016,0.6327867445214188,Townhome,Mixed,215332.9577712118,1924.796425298266,link click,103.63842351741778,20.04533524528669,472.42459422594817,4,0,Yes,No
Own,Desktop,New,1982,0.45980551111607804,Single Family,Brick,369707.7281757694,3203.0552729009096,link click,338.29410546534086,191.57506476708716,189.88959895390911,1,2,Yes,Yes
Own,Mobile,Returning,1955,0.5357818721463546,Single Family,Mixed,340672.70609676663,2161.176781317828,link click,144.41105850051795,75.4673159051593,532.8234216028256,2,3,Yes,No
Rent,Mobile,New,1948,0.6680206444270811,Single Family,Frame,282084.7696100001,1822.4819557942371,link click,263.1091304738143,43.384116186303935,121.6662344914615,0,2,No,Yes
Own,Mobile,Returning,2021,0.6991606522147262,Single Family,Brick,348424.6550414903,2398.1450706997466,link click,85.13322071387948,126.05730785106496,88.99026557157505,0,5,Yes,Yes
Own,Mobile,Returning,1967,0.8239302971111251,Single Family,Brick,282643.7035918284,1711.2065495607499,link click,250.97649928394995,195.51608177841405,76.33901575162201,1,4,Yes,Yes
Rent,Desktop,New,1960,0.6611413013435012,Single Family,Masonry,413183.48630586936,3532.5961434095125,link click,76.25349023717362,49.08417937582755,158.44637872578798,1,1,No,No
Own,Mobile,Returning,1986,0.5652736705187519,Condo,Masonry,365443.567333595,2821.555603028155,link click,266.56190104725516,24.940773297682327,42.812888712648565,3,2,No,Yes
Own,Desktop,New,2006,0.4602122875051785,Apartment,Masonry,304820.6585567125,1806.3744303645508,link click,73.25104780980877,686.8408581496876,193.6135407940409,0,5,Yes,Yes
Own,Mobile,New,2020,0.3793471687438842,Single Family,Mixed,280030.2552391329,2102.952566012369,link click,98.91749526463816,148.38482207189435,307.295808961076,2,4,Yes,No
Own,Mobile,New,1999,0.6028186333351481,Single Family,Frame,241646.67792436006,1548.9302705720377,link click,54.157281352812916,32.89319846051117,299.18960748082327,2,1,No,No
Rent,Mobile,Returning,1988,0.6463298471712222,Single Family,Frame,166637.05840163495,2152.643269269144,link click,205.25914342558931,208.26897601297506,259.35862080301575,0,0,No,Yes
Own,Mobile,New,1950,0.5126452861767672,Single Family,Brick,434875.94601666747,2828.8796188245246,link click,44.45614527681618,101.95087402901476,216.34786221968454,2,1,Yes,Yes
Own,Mobile,New,2014,0.49683998494008874,Single Family,Brick,241764.92800146787,2006.0228742570937,link click,138.1813113062276,62.566038666463285,353.08750111517276,1,3,Yes,No
Rent,Mobile,New,1970,0.17883580107370278,Single Family,Mixed,218703.55111448705,1722.7306237657135,link click,125.0222066211143,15.252259490759151,216.15868433538955,0,2,No,No
Own,Mobile,New,1988,0.6339403102632363,Single Family,Frame,243396.34328685826,1441.24851250866,link click,203.01796558577638,28.476233813666774,179.0533221201086,2,5,Yes,No
Own,Mobile,New,1963,0.4797214939467924,Condo,Brick,306522.5585386801,2227.30810417551,link click,54.366222019536025,45.45204323170961,847.205095091662,1,3,Yes,Yes
Rent,Mobile,New,1992,0.3631168765643904,Single Family,Frame,463402.5453758659,3279.4014582027635,link click,243.28443069528,192.92636889493912,235.10529464466424,3,1,Yes,Yes
Rent,Mobile,Returning,1945,0.6474128389711961,Condo,Mixed,286967.4841768308,2005.2743827943448,link click,336.0527181572058,170.5112040065539,386.94890187128635,2,2,Yes,Yes
Own,Desktop,New,1992,0.2748841761444653,Condo,Masonry,395783.165912517,3005.1382262595835,link click,57.484277582287724,594.447320431912,301.90787887987125,3,3,Yes,No
Own,Mobile,New,2001,0.22728000851247326,Apartment,Brick,347015.04629801644,2652.041560602759,link click,146.7075473996587,84.72139117136456,171.3068028363295,1,3,Yes,No
Own,Desktop,Returning,1957,0.42295727065019245,Single Family,Frame,245875.39273831437,1220.005541263029,link click,50.757353768283686,65.83068208538178,197.11539354315136,1,1,Yes,No
Own,Desktop,New,2010,0.42102338503364695,Townhome,Brick,299665.61091354414,2058.573381343045,link click,157.6695524351597,63.42107583852004,534.0891512998629,0,4,No,No
Rent,Mobile,Returning,1976,0.6618619478329452,Single Family,Frame,425811.7624683153,2077.7121861772666,link click,68.39645813845883,434.15488065517013,317.87763768309696,0,5,Yes,Yes
Own,Mobile,New,1985,0.4354204050912548,Apartment,Frame,426047.48356811434,3443.289870891973,link click,388.49262990742363,485.5824261941419,277.27935551609613,1,2,Yes,No
Own,Mobile,Returning,1971,0.32664581258440534,Apartment,Masonry,284121.4810277927,1740.1638294481907,link click,21.576435014498067,218.88802472583163,506.8261450656718,2,4,No,No
Own,Desktop,New,1950,0.46233565389787645,Single Family,Frame,377695.0200659769,2927.2722435231913,link click,135.9699756893408,171.53964843083395,330.8314836490087,0,0,Yes,Yes
Own,Desktop,New,1984,0.49250856800415477,Apartment,Frame,308056.7056815177,1826.8668336612586,link click,126.1828021573554,246.9538648037547,840.6878518731332,0,3,Yes,Yes
Other,Desktop,New,1971,0.6126393083151248,Single Family,Mixed,396271.0320937405,2826.326530977625,link click,21.640531382807993,151.65933797043598,281.4552382613568,3,5,Yes,No
Own,Desktop,New,1947,0.3777187860406268,Single Family,Brick,372451.89808373735,2905.323894586324,link click,251.66588356698261,123.33750562102466,463.8283921425353,2,5,Yes,Yes
Own,Desktop,Returning,1985,0.3279911266456311,Single Family,Frame,270868.9446197764,1845.6161314695685,link click,142.35381744307725,38.408663349985034,420.3257781096345,2,6,Yes,No
Rent,Desktop,Returning,2018,0.6044523508631887,Single Family,Frame,524684.8866494145,3278.5486689961417,link click,571.7562739877789,203.1734461856677,277.41364590494385,5,7,Yes,Yes
Own,Mobile,New,1988,0.7749184344288984,Townhome,Frame,283643.5133432101,2505.8256749310663,link click,68.17551730190328,112.24729022638404,70.89816331573259,0,2,No,No
Own,Mobile,Returning,2018,0.4164489329416993,Apartment,Frame,313354.25285888143,2716.018075157278,link click,226.71150147708997,1160.1863227402087,343.5855726910602,2,3,Yes,Yes
Own,Desktop,Returning,2004,0.7273763469033274,Single Family,Frame,401350.43599553086,3047.3005184748754,link click,262.75569843431515,55.51827986705292,98.95822226858104,0,5,Yes,No
Rent,Mobile,New,1989,0.29533031417082456,Apartment,Masonry,291339.96237321466,2486.6632594849116,link click,90.79309745924093,68.83054268490191,157.92740524494528,1,3,No,No
Own,Desktop,New,2003,0.10705970515104857,Apartment,Frame,334034.3853927578,2940.8085944561417,link click,331.26791807832734,126.63690636562941,995.149099398705,0,2,Yes,Yes
Own,Mobile,Returning,2013,0.5373644096090066,Single Family,Frame,255964.1472729585,1847.6680022848761,link click,44.23412798607872,416.7692696135995,281.5861343134337,0,4,No,No
Own,Desktop,Returning,1959,0.5546197215883283,Condo,Frame,376918.75813504687,2482.8985727362356,link click,325.76858248314403,218.9163763339289,1613.385273686678,1,2,Yes,Yes
Own,Mobile,Returning,2020,0.5941022207317325,Apartment,Frame,288137.7965345797,2263.2786996853574,link click,75.12823420128159,157.63687364492205,171.30146801580494,0,3,No,No
Own,Mobile,New,1947,0.5200134412679129,Single Family,Frame,399714.17357815267,2724.6526218706167,link click,154.15660358557804,235.48742151591284,297.79465995865513,0,6,Yes,No
Own,Mobile,New,1992,0.8000784460196665,Apartment,Frame,267709.68137006916,1538.9890293374854,link click,38.87586373590771,213.2440826703962,972.3889329251782,0,0,No,No
Other,Mobile,New,1997,0.3949827920573229,Single Family,Mixed,190474.5831507253,1494.5297654555507,link click,33.56613750070958,78.05198922414189,13.978895505332321,1,1,No,No
Own,Mobile,New,2015,0.5605806740256236,Single Family,Frame,312844.9893798825,2546.8879030270673,link click,180.82399022200437,165.59925752423555,349.7817138148147,3,1,Yes,No
Own,Mobile,New,1954,0.5906410012269189,Apartment,Frame,407207.3645088826,2772.623134957304,link click,110.03512884858797,137.79741057559357,457.4537582040301,2,5,No,Yes
Rent,Desktop,New,1959,0.5218160259742777,Apartment,Frame,312718.71214942663,2328.769378395009,link click,29.58986052773968,214.96350457378514,89.96218939864168,2,0,Yes,Yes
Other,Mobile,New,1964,0.5779864926848698,Townhome,Brick,283872.05775734904,1876.8447556314775,link click,64.11666560899585,128.47426832262565,236.57888155724115,0,2,No,No
Rent,Mobile,Returning,1956,0.5069320214608924,Single Family,Brick,314619.711004898,1917.258834540476,link click,119.12122514232648,52.63118101348957,241.72075377251664,4,4,Yes,No
Own,Mobile,New,1997,0.21750960084413057,Single Family,Frame,330568.1768237848,2364.462299185822,link click,103.99468779188157,47.85447252382802,253.10800856848658,1,4,Yes,Yes
Rent,Mobile,Returning,2018,0.3269948578014644,Single Family,Brick,281406.5941233946,2374.915859093098,link click,249.68715790111352,44.168490802610854,221.2753721188285,0,4,Yes,No
Own,Desktop,New,1999,0.4748549470899324,Apartment,Frame,363350.29449664784,2407.238351179817,link click,61.33765801960726,648.87727494348,805.7229675871993,3,0,No,Yes
Own,Mobile,New,1970,0.6817779250010068,Townhome,Masonry,407595.48192987207,2790.9199173314,link click,294.2013909790586,485.30188617103073,728.7351614457575,0,5,Yes,No
Own,Mobile,Returning,1968,0.8355117823159175,Apartment,Brick,265711.7053684176,1838.555073878298,link click,153.14328621677964,110.38154584778806,124.46887323615601,0,4,Yes,No
Own,Mobile,Returning,1954,0.7307320270962363,Townhome,Brick,353752.0716705977,2337.3595619346083,link click,1612.2167685628324,518.0912176821473,242.7649206642504,4,4,Yes,Yes
Rent,Desktop,Returning,2016,0.4582345354744177,Single Family,Brick,292030.38342430495,1905.5220494343293,link click,282.3852367172805,176.48803654414777,124.86702642024034,1,2,Yes,No
Own,Mobile,Returning,1957,0.42835469160264084,Single Family,Frame,265619.6110061834,1899.8570515192782,link click,93.07331239513293,118.14460319742412,65.06957539169483,1,3,Yes,No
Rent,Mobile,Returning,1992,0.8254925427220057,Single Family,Masonry,450593.99452597555,3543.7088594869865,link click,144.16198924761787,363.0472369806178,278.0669877626751,5,6,Yes,No
Own,Desktop,New,2004,0.7288993298731596,Apartment,Brick,275210.79709950596,1821.2725120746782,link click,136.15285700975733,14.379224143849841,226.0533881802703,3,2,Yes,Yes
Own,Mobile,New,1995,0.7233697986326275,Apartment,Brick,311025.914871671,2171.5891664169394,link click,54.41408124050631,286.28027733180767,118.36382827011963,0,3,Yes,Yes
Own,Mobile,Returning,1984,0.47615680708749075,Single Family,Frame,196859.39398416106,747.9667544760464,link click,132.10862132941705,92.03329689053929,52.99278026965007,2,1,Yes,Yes
Own,Mobile,Returning,1950,0.7126510826157577,Townhome,Brick,295913.716672909,2182.8219116832356,link click,114.42454125358529,155.80702620814063,167.29802693052318,1,2,Yes,No
Rent,Mobile,Returning,1976,0.6713241109870722,Single Family,Frame,288812.39951062715,1661.262867728875,link click,28.89656741898978,105.12884010458916,56.24480560295869,0,1,Yes,No
Rent,Mobile,Returning,2019,0.5890735937553656,Single Family,Brick,296587.0968249126,2157.989478435175,link click,54.30918391057694,157.097307809162,227.3187864556341,0,2,Yes,Yes
Own,Mobile,New,2002,0.15176586139772646,Apartment,Frame,280806.4771650037,2076.6882339364506,link click,17.175196810025493,375.9116801741685,35.7156969311019,0,5,Yes,Yes
Rent,Mobile,Returning,1957,0.7250716439701808,Single Family,Brick,227044.6293761647,1801.8872313898473,link click,75.66458406856356,26.554903939359804,239.63032879070303,1,1,Yes,Yes
Other,Desktop,New,1983,0.5813995603304822,Single Family,Frame,450491.02853532945,2351.4287938224174,link click,137.69272287805603,61.320613168772134,231.54500245976206,2,4,Yes,No
Rent,Mobile,Returning,1963,0.5158752118892237,Townhome,Brick,360706.1126495389,2490.3292919183928,link click,110.82132303106664,174.282099766707,98.14838101780838,1,4,Yes,Yes
Own,Mobile,Returning,2000,0.3113739354802204,Townhome,Mixed,286723.8561578579,1801.9746352021052,link click,163.08350812728509,211.8725470850986,20.03504958246252,1,10,No,No
Own,Desktop,Returning,1983,0.8964169901443293,Townhome,Frame,401673.38235113275,2754.876810052292,link click,304.5817867677498,326.54371289454474,497.18776779558215,4,6,No,Yes
Own,Mobile,Returning,1965,0.5704686458542336,Apartment,Mixed,345006.72762335255,2027.1692836617865,link click,66.43193186347686,853.7632126926808,282.51417029982076,2,2,No,No
Rent,Mobile,New,1949,0.5820975157944851,Townhome,Brick,454050.563868675,3006.8835712709506,link click,341.58078342238537,231.9065145845976,522.063322390301,2,4,Yes,No
Own,Desktop,Returning,1967,0.2904843057684775,Single Family,Masonry,474836.21240721963,3050.8922545466066,link click,1743.6550834305767,993.8793853664987,893.6617258876043,3,5,Yes,No
Own,Mobile,Returning,2018,0.779374226997269,Condo,Masonry,249027.0134648478,1506.5045802753511,link click,32.88200085408022,78.23730010135706,40.0576675776855,1,3,No,No
Own,Mobile,New,1994,0.7058836291405295,Single Family,Frame,210722.56813658585,1426.425741191617,link click,37.58152174092935,65.20826868987352,71.99360753974781,0,0,No,No
Other,Mobile,Returning,1975,1.0036862108817433,Single Family,Masonry,417655.52519866877,2691.8836865784497,link click,57.60665905361447,78.55048859385222,135.62789084934045,1,1,Yes,No
Own,Mobile,Returning,2022,0.39352126146562677,Townhome,Frame,313548.3499276923,2063.0294489960947,link click,117.26147193158232,186.75653657241705,161.26302007006714,1,4,Yes,Yes
Own,Desktop,New,1991,0.2593777775080266,Single Family,Brick,258182.13768443244,2133.9190481013097,link click,658.3284217183825,219.9574691351638,363.81165381667915,1,5,No,Yes
Rent,Mobile,New,1967,0.1341944830444336,Condo,Frame,386160.21546619164,3154.9384876545355,link click,251.88542368289325,68.09279986362723,98.6158635497551,3,2,Yes,No
Rent,Desktop,Returning,1947,0.6657916761616895,Townhome,Brick,334025.72996194067,1758.1153710585243,link click,75.67057800565996,134.41215868303595,139.0667667395876,1,4,No,No
Rent,Mobile,New,1996,0.5013350664637042,Townhome,Masonry,514434.90346823854,3391.8302855144807,link click,335.7048389516553,109.2260153314992,576.4795801587484,0,2,Yes,No
Own,Mobile,Returning,1980,0.3870536887188748,Single Family,Frame,258398.3644261511,1486.2565672156097,link click,84.32733582780499,859.5507594540558,491.99269825654864,1,6,Yes,No
Rent,Mobile,Returning,1957,0.3627256025363311,Single Family,Mixed,299785.935104358,2179.4387852981063,link click,30.10308969607072,525.5491139499461,103.94891878304696,5,5,No,Yes
Own,Mobile,New,2003,0.24341158858565498,Townhome,Frame,311399.79079288495,2419.442969517849,link click,113.66919953303659,31.19219667776987,145.55825455389297,1,1,No,Yes
Own,Mobile,Returning,1957,0.39219066286648807,Single Family,Masonry,315789.6384043351,1963.6767771340055,link click,344.80547938151705,97.00879664827059,103.13565322697427,1,1,No,Yes
Own,Desktop,New,2008,0.5448807639168047,Townhome,Masonry,428811.12469673756,3106.863051607666,link click,325.1801518465271,217.0184662050228,1036.187257029796,1,2,Yes,Yes
Own,Mobile,Returning,1945,0.41536094327407286,Condo,Brick,274820.5046536681,1892.6149661080615,link click,80.12755125678902,310.1696635879101,239.11425212935075,1,2,No,No
Own,Desktop,New,1980,0.6005153129512516,Single Family,Brick,133459.6713154871,918.0505383091722,link click,63.79176969148941,94.64618752845624,13.612383885180067,0,0,No,Yes
Rent,Desktop,New,1966,0.4355702027927832,Apartment,Masonry,168266.27286891273,729.5369278655653,link click,10.5082820048245,12.679501144906732,18.80204737411491,1,0,No,No
